# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2408       1.314627307005e-11       3.023946597116e-13      -6.398633985211e-13       0.000000000000e+00       1.515649917270e-16       1.590078928984e-17       2.564793245680e-19 
 2409       1.311385152630e-11       3.010885108075e-13      -6.296970861498e-13       0.000000000000e+00       1.512707173443e-16       1.601812244724e-17       1.962022087037e-19 
 2410       1.308096192429e-11       2.998455070749e-13      -6.195915483390e-13       0.000000000000e+00       1.509770885130e-16       1.613553740324e-17       1.368450835899e-19 
 2411       1.304760854349e-11       2.986657153101e-13      -6.095509806972e-13       0.000000000000e+00       1.506841033598e-16       1.625300327018e-17       7.849584028819e-20 
 2412       1.301379568022e-11       2.975492021301e-13      -5.995795923060e-13       0.000000000000e+00       1.503917599989e-16       1.637048905817e-17       2.124265537950e-20 
 2413       1.297952764762e-11       2.964960339716e-13      -5.896816057339e-13       0.000000000000e+00       1.501000565316e-16       1.648796367496e-17      -3.482600874217e-20 
 2414       1.294480877573e-11       2.955062770915e-13      -5.798612570499e-13       0.000000000000e+00       1.498089910464e-16       1.660539592586e-17      -8.962140357606e-20 
 2415       1.290964341144e-11       2.945799975655e-13      -5.701227958375e-13       0.000000000000e+00       1.495185616190e-16       1.672275451358e-17      -1.430544942209e-19 
 2416       1.287403678475e-11       2.937171328557e-13      -5.604700994172e-13       0.000000000000e+00       1.492287664186e-16       1.684000992934e-17      -1.950599177147e-19 
 2417       1.283799761303e-11       2.929171056591e-13      -5.509055129324e-13       0.000000000000e+00       1.489396040275e-16       1.695714013868e-17      -2.456680173090e-19 
 2418       1.280153551254e-11       2.921792077182e-13      -5.414310022616e-13       0.000000000000e+00       1.486510731234e-16       1.707412492987e-17      -2.949332441614e-19 
 2419       1.276466013376e-11       2.915027280377e-13      -5.320485391772e-13       0.000000000000e+00       1.483631723733e-16       1.719094402584e-17      -3.429102385424e-19 
 2420       1.272738116137e-11       2.908869528826e-13      -5.227601013511e-13       0.000000000000e+00       1.480759004333e-16       1.730757708406e-17      -3.896538300345e-19 
 2421       1.268970831434e-11       2.903311657742e-13      -5.135676723606e-13       0.000000000000e+00       1.477892559488e-16       1.742400369652e-17      -4.352190377303e-19 
 2422       1.265165134591e-11       2.898346474881e-13      -5.044732416947e-13       0.000000000000e+00       1.475032375543e-16       1.754020338965e-17      -4.796610704313e-19 
 2423       1.261322004369e-11       2.893966760505e-13      -4.954788047593e-13       0.000000000000e+00       1.472178438736e-16       1.765615562425e-17      -5.230353268465e-19 
 2424       1.257442422965e-11       2.890165267356e-13      -4.865863628837e-13       0.000000000000e+00       1.469330735195e-16       1.777183979541e-17      -5.653973957908e-19 
 2425       1.253527376015e-11       2.886934720626e-13      -4.777979233260e-13       0.000000000000e+00       1.466489250941e-16       1.788723523249e-17      -6.068030563839e-19 
 2426       1.249577852604e-11       2.884267817926e-13      -4.691154992792e-13       0.000000000000e+00       1.463653971885e-16       1.800232119898e-17      -6.473082782487e-19 
 2427       1.245594845259e-11       2.882157229257e-13      -4.605411098770e-13       0.000000000000e+00       1.460824883831e-16       1.811707689251e-17      -6.869692217099e-19 
 2428       1.241579349965e-11       2.880595596980e-13      -4.520767801999e-13       0.000000000000e+00       1.458001972471e-16       1.823148144471e-17      -7.258422379927e-19 
 2429       1.237532366158e-11       2.879575535790e-13      -4.437245412805e-13       0.000000000000e+00       1.455185223393e-16       1.834551392122e-17      -7.639838694212e-19 
 2430       1.233454896735e-11       2.879089632680e-13      -4.354864301100e-13       0.000000000000e+00       1.452374622069e-16       1.845915332156e-17      -8.014508496171e-19 
 2431       1.229347948055e-11       2.879130446914e-13      -4.273644896436e-13       0.000000000000e+00       1.449570153869e-16       1.857237857907e-17      -8.383001036985e-19 
 2432       1.225212529943e-11       2.879690510002e-13      -4.193607688068e-13       0.000000000000e+00       1.446771804047e-16       1.868516856090e-17      -8.745887484782e-19 
 2433       1.221049655694e-11       2.880762325661e-13      -4.114773225009e-13       0.000000000000e+00       1.443979557751e-16       1.879750206786e-17      -9.103740926622e-19 
 2434       1.216860342076e-11       2.882338369794e-13      -4.037162116090e-13       0.000000000000e+00       1.441193400019e-16       1.890935783442e-17      -9.457136370487e-19 
 2435       1.212645609336e-11       2.884411090456e-13      -3.960795030018e-13       0.000000000000e+00       1.438413315778e-16       1.902071452862e-17      -9.806650747264e-19 
 2436       1.208406481198e-11       2.886972907826e-13      -3.885692695438e-13       0.000000000000e+00       1.435639289846e-16       1.913155075199e-17      -1.015286291273e-18 
 2437       1.204143984873e-11       2.890016214174e-13      -3.811875900986e-13       0.000000000000e+00       1.432871306929e-16       1.924184503949e-17      -1.049635364955e-18 
 2438       1.199859151060e-11       2.893533373836e-13      -3.739365495352e-13       0.000000000000e+00       1.430109351626e-16       1.935157585946e-17      -1.083770566923e-18 
 2439       1.195553013948e-11       2.897516723183e-13      -3.668182387339e-13       0.000000000000e+00       1.427353408422e-16       1.946072161354e-17      -1.117750361415e-18 
 2440       1.191226611221e-11       2.901958570588e-13      -3.598347545919e-13       0.000000000000e+00       1.424603461694e-16       1.956926063660e-17      -1.151633405951e-18 
 2441       1.186880984063e-11       2.906851196402e-13      -3.529882000291e-13       0.000000000000e+00       1.421859495706e-16       1.967717119667e-17      -1.185478551534e-18 
 2442       1.182517177159e-11       2.912186852918e-13      -3.462806839946e-13       0.000000000000e+00       1.419121494613e-16       1.978443149488e-17      -1.219344842848e-18 
 2443       1.178136238701e-11       2.917957764347e-13      -3.397143214716e-13       0.000000000000e+00       1.416389442459e-16       1.989101966542e-17      -1.253291518454e-18 
 2444       1.173739220391e-11       2.924156126785e-13      -3.332912334842e-13       0.000000000000e+00       1.413663323175e-16       1.999691377541e-17      -1.287378010993e-18 
 2445       1.169327177441e-11       2.930774108184e-13      -3.270135471027e-13       0.000000000000e+00       1.410943120582e-16       2.010209182489e-17      -1.321663947383e-18 
 2446       1.164901168584e-11       2.937803848325e-13      -3.208833954496e-13       0.000000000000e+00       1.408228818390e-16       2.020653174672e-17      -1.356209149015e-18 
 2447       1.160462256069e-11       2.945237458781e-13      -3.149029177056e-13       0.000000000000e+00       1.405520400197e-16       2.031021140653e-17      -1.391073631956e-18 
 2448       1.156011505673e-11       2.953067022898e-13      -3.090742591153e-13       0.000000000000e+00       1.402817849489e-16       2.041310860267e-17      -1.426317607144e-18 
 2449       1.151549986698e-11       2.961284595756e-13      -3.033995709932e-13       0.000000000000e+00       1.400121149640e-16       2.051520106607e-17      -1.462001480587e-18 
 2450       1.147078771977e-11       2.969882204144e-13      -2.978810107294e-13       0.000000000000e+00       1.397430283913e-16       2.061646646028e-17      -1.498185853565e-18 
 2451       1.142598937880e-11       2.978851846530e-13      -2.925207417957e-13       0.000000000000e+00       1.394745235458e-16       2.071688238132e-17      -1.534931522824e-18 
 2452       1.138111564313e-11       2.988185493029e-13      -2.873209337513e-13       0.000000000000e+00       1.392065987313e-16       2.081642635764e-17      -1.572299480776e-18 
 2453       1.133617734726e-11       2.997875085377e-13      -2.822837622487e-13       0.000000000000e+00       1.389392522404e-16       2.091507585006e-17      -1.610350915701e-18 
 2454       1.129118536113e-11       3.007912536897e-13      -2.774114090396e-13       0.000000000000e+00       1.386724823544e-16       2.101280825169e-17      -1.649147211942e-18 
 2455       1.124615026181e-11       3.018289468819e-13      -2.727056054454e-13       0.000000000000e+00       1.384062874371e-16       2.110961372014e-17      -1.688726912113e-18 
 2456       1.120108134622e-11       3.028996417556e-13      -2.681662597817e-13       0.000000000000e+00       1.381406662169e-16       2.120553375789e-17      -1.729036453191e-18 
 2457       1.115598761261e-11       3.040023622642e-13      -2.637928217591e-13       0.000000000000e+00       1.378756175065e-16       2.130062286187e-17      -1.769999017718e-18 
 2458       1.111087808837e-11       3.051361289917e-13      -2.595847382721e-13       0.000000000000e+00       1.376111401090e-16       2.139493571228e-17      -1.811537534012e-18 
 2459       1.106576183013e-11       3.062999591494e-13      -2.555414533957e-13       0.000000000000e+00       1.373472328180e-16       2.148852717281e-17      -1.853574675911e-18 
 2460       1.102064792372e-11       3.074928665726e-13      -2.516624083823e-13       0.000000000000e+00       1.370838944178e-16       2.158145229082e-17      -1.896032862515e-18 
 2461       1.097554548422e-11       3.087138617169e-13      -2.479470416584e-13       0.000000000000e+00       1.368211236829e-16       2.167376629748e-17      -1.938834257920e-18 
 2462       1.093046365604e-11       3.099619516547e-13      -2.443947888213e-13       0.000000000000e+00       1.365589193786e-16       2.176552460804e-17      -1.981900770962e-18 
 2463       1.088541161287e-11       3.112361400720e-13      -2.410050826364e-13       0.000000000000e+00       1.362972802603e-16       2.185678282193e-17      -2.025154054957e-18 
 2464       1.084039855777e-11       3.125354272644e-13      -2.377773530331e-13       0.000000000000e+00       1.360362050743e-16       2.194759672304e-17      -2.068515507442e-18 
 2465       1.079543372316e-11       3.138588101342e-13      -2.347110271025e-13       0.000000000000e+00       1.357756925569e-16       2.203802227983e-17      -2.111906269910e-18 
 2466       1.075052637089e-11       3.152052821865e-13      -2.318055290934e-13       0.000000000000e+00       1.355157414352e-16       2.212811564556e-17      -2.155247227558e-18 
 2467       1.070568579223e-11       3.165738335257e-13      -2.290602804096e-13       0.000000000000e+00       1.352563504264e-16       2.221793315846e-17      -2.198459009020e-18 
 2468       1.066092130793e-11       3.179634508522e-13      -2.264746996066e-13       0.000000000000e+00       1.349975182384e-16       2.230753134195e-17      -2.241461986111e-18 
 2469       1.061624226821e-11       3.193731174590e-13      -2.240482023881e-13       0.000000000000e+00       1.347392435693e-16       2.239696690478e-17      -2.284176273565e-18 
 2470       1.057165805286e-11       3.208018132279e-13      -2.217802016032e-13       0.000000000000e+00       1.344815251077e-16       2.248629674126e-17      -2.326521728777e-18 
 2471       1.052717807118e-11       3.222485146261e-13      -2.196701072428e-13       0.000000000000e+00       1.342243615324e-16       2.257557793143e-17      -2.368417951543e-18 
 2472       1.048281176207e-11       3.237121947028e-13      -2.177173264366e-13       0.000000000000e+00       1.339677515129e-16       2.266486774124e-17      -2.409784283797e-18 
 2473       1.043856859407e-11       3.251918230859e-13      -2.159212634500e-13       0.000000000000e+00       1.337116937086e-16       2.275422362276e-17      -2.450539809355e-18 
 2474       1.039445806532e-11       3.266863659781e-13      -2.142813196804e-13       0.000000000000e+00       1.334561867697e-16       2.284370321437e-17      -2.490603353653e-18 
 2475       1.035048970367e-11       3.281947861535e-13      -2.127968936546e-13       0.000000000000e+00       1.332012293363e-16       2.293336434091e-17      -2.529893483487e-18 
