# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.404513805901e-10       1.285188022014e-13      -5.707333111348e-12       1.243434507677e-15       2.645171207612e-12       5.041107777190e-13      -2.969323041638e-15 
  167       6.441694918200e-10       1.271791865315e-13      -5.656343180421e-12       1.260140676484e-15       2.598817440184e-12       4.969537512937e-13      -2.904190577568e-15 
  168       6.478420246057e-10       1.258159928223e-13      -5.601748299777e-12       1.276985240298e-15       2.553528029178e-12       4.899266693591e-13      -2.839466622029e-15 
  169       6.514678533970e-10       1.244320756784e-13      -5.543538194405e-12       1.293968119614e-15       2.509288037656e-12       4.830291556672e-13      -2.775182933217e-15 
  170       6.550458347914e-10       1.230304080129e-13      -5.481704771305e-12       1.311089204359e-15       2.466079130235e-12       4.762604296297e-13      -2.711370483263e-15 
  171       6.585748072461e-10       1.216140825607e-13      -5.416242158715e-12       1.328348353394e-15       2.423879506034e-12       4.696192978199e-13      -2.648059430440e-15 
  172       6.620535907911e-10       1.201863133927e-13      -5.347146745340e-12       1.345745394014e-15       2.382663831621e-12       4.631041454755e-13      -2.585279091377e-15 
  173       6.654809867417e-10       1.187504374304e-13      -5.274417219574e-12       1.363280121462e-15       2.342403173962e-12       4.567129280014e-13      -2.523057913264e-15 
  174       6.688557774115e-10       1.173099159593e-13      -5.198054608730e-12       1.380952298426e-15       2.303064933369e-12       4.504431624715e-13      -2.461423446069e-15 
  175       6.721767258250e-10       1.158683361429e-13      -5.118062318265e-12       1.398761654545e-15       2.264612776449e-12       4.442919191318e-13      -2.400402314740e-15 
  176       6.754425754300e-10       1.144294125376e-13      -5.034446171003e-12       1.416707885918e-15       2.227006569050e-12       4.382558129026e-13      -2.340020191422e-15 
  177       6.786520498109e-10       1.129969886056e-13      -4.947214446366e-12       1.434790654602e-15       2.190202309211e-12       4.323309948811e-13      -2.280301767664e-15 
  178       6.818038524009e-10       1.115750382300e-13      -4.856377919596e-12       1.453009588123e-15       2.154152060107e-12       4.265131438438e-13      -2.221270726629e-15 
  179       6.848966661950e-10       1.101676672280e-13      -4.761949900985e-12       1.471364278975e-15       2.118803883003e-12       4.207974577490e-13      -2.162949715304e-15 
  180       6.879292412899e-10       1.087789669680e-13      -4.663944900405e-12       1.489854244748e-15       2.084112242910e-12       4.151796571723e-13      -2.105355736310e-15 
  181       6.909006658847e-10       1.074125590446e-13      -4.562374420267e-12       1.508478805992e-15       2.050070290597e-12       4.096591025573e-13      -2.048485971761e-15 
  182       6.938101163202e-10       1.060720172334e-13      -4.457250902701e-12       1.527237197669e-15       2.016680023834e-12       4.042359090082e-13      -1.992330776580e-15 
  183       6.966567712230e-10       1.047610130989e-13      -4.348589108118e-12       1.546128607025e-15       1.983942016996e-12       3.989099518882e-13      -1.936878113296e-15 
  184       6.994398115422e-10       1.034833169637e-13      -4.236406149370e-12       1.565152172951e-15       1.951855392586e-12       3.936808620485e-13      -1.882113507380e-15 
  185       7.021584205852e-10       1.022427988774e-13      -4.120721525912e-12       1.584306985342e-15       1.920417792755e-12       3.885480210585e-13      -1.828020002592e-15 
  186       7.048117840541e-10       1.010434295864e-13      -4.001557157969e-12       1.603592084456e-15       1.889625350824e-12       3.835105564353e-13      -1.774578116310e-15 
  187       7.073990900819e-10       9.988928150312e-14      -3.878937420697e-12       1.623006460273e-15       1.859472662808e-12       3.785673368732e-13      -1.721765794879e-15 
  188       7.099195292687e-10       9.878452967496e-14      -3.752889178342e-12       1.642549051859e-15       1.829952758932e-12       3.737169674738e-13      -1.669558368945e-15 
  189       7.123722947179e-10       9.773345275403e-14      -3.623441818409e-12       1.662218746717e-15       1.801057075159e-12       3.689577849753e-13      -1.617928508796e-15 
  190       7.147565820723e-10       9.674043396623e-14      -3.490627285821e-12       1.682014380156e-15       1.772775424707e-12       3.642878529825e-13      -1.566846179699e-15 
  191       7.170715895505e-10       9.580996208062e-14      -3.354480117082e-12       1.701934734644e-15       1.745095969573e-12       3.597049571961e-13      -1.516278597245e-15 
  192       7.193165179828e-10       9.494663237872e-14      -3.215037474441e-12       1.721978539172e-15       1.718005192054e-12       3.552066006429e-13      -1.466190182683e-15 
  193       7.214905708480e-10       9.415514762379e-14      -3.072339180053e-12       1.742144468607e-15       1.691487866266e-12       3.507899989048e-13      -1.416542518259e-15 
  194       7.235929543087e-10       9.344031903018e-14      -2.926427750145e-12       1.762431143062e-15       1.665527029671e-12       3.464520753493e-13      -1.367294302560e-15 
  195       7.256228772485e-10       9.280706723260e-14      -2.777348429176e-12       1.782837127245e-15       1.640103954594e-12       3.421894563584e-13      -1.318401305851e-15 
  196       7.275795513074e-10       9.226042325547e-14      -2.625149223999e-12       1.803360929825e-15       1.615198119746e-12       3.379984665589e-13      -1.269816325412e-15 
  197       7.294621909185e-10       9.180552948216e-14      -2.469880938028e-12       1.824001002789e-15       1.590787181745e-12       3.338751240518e-13      -1.221489140882e-15 
  198       7.312700133439e-10       9.144764062438e-14      -2.311597205397e-12       1.844755740803e-15       1.566846946639e-12       3.298151356418e-13      -1.173366469593e-15 
  199       7.330022387113e-10       9.119212469142e-14      -2.150354525123e-12       1.865623480570e-15       1.543351341428e-12       3.258138920674e-13      -1.125391921916e-15 
  200       7.346580900495e-10       9.104446395947e-14      -1.986212295272e-12       1.886602500192e-15       1.520272385582e-12       3.218664632305e-13      -1.077505956594e-15 
  201       7.362368507007e-10       9.100999277256e-14      -1.819229754836e-12       1.907691048036e-15       1.497585672627e-12       3.179685276928e-13      -1.029659721576e-15 
  202       7.377380410487e-10       9.109308805787e-14      -1.649456494900e-12       1.928887432977e-15       1.475287310460e-12       3.141192450767e-13      -9.818577711557e-16 
  203       7.391612544987e-10       9.129792279001e-14      -1.476941334775e-12       1.950189939374e-15       1.453378137586e-12       3.103185798830e-13      -9.341183175864e-16 
  204       7.405061014413e-10       9.162872415261e-14      -1.301735378216e-12       1.971596797591e-15       1.431858309705e-12       3.065663836687e-13      -8.864596162488e-16 
  205       7.417722094581e-10       9.208977372985e-14      -1.123892038453e-12       1.993106183444e-15       1.410727287516e-12       3.028623930379e-13      -8.388999620263e-16 
  206       7.429592235276e-10       9.268540769796e-14      -9.434670632071e-13       2.014716217649e-15       1.389983824522e-12       2.992062276333e-13      -7.914576856840e-16 
  207       7.440668062309e-10       9.342001701670e-14      -7.605185597196e-13       2.036424965265e-15       1.369625954843e-12       2.955973881262e-13      -7.441511502470e-16 
  208       7.450946379577e-10       9.429804762092e-14      -5.751070197729e-13       2.058230435146e-15       1.349650981018e-12       2.920352542085e-13      -6.969987473779e-16 
  209       7.460424171117e-10       9.532400061204e-14      -3.872953447142e-13       2.080130579381e-15       1.330055461811e-12       2.885190825826e-13      -6.500188937558e-16 
  210       7.469098603165e-10       9.650243244953e-14      -1.971488704797e-13       2.102123292750e-15       1.310835200020e-12       2.850480049530e-13      -6.032300274540e-16 
  211       7.476967026219e-10       9.783795514248e-14      -4.735392617382e-15       2.124206412161e-15       1.291985230284e-12       2.816210260172e-13      -5.566506043186e-16 
  212       7.484026977087e-10       9.933523644104e-14       1.898748086889e-13       2.146377716103e-15       1.273499806886e-12       2.782370214562e-13      -5.102990943462e-16 
  213       7.490276180954e-10       1.009990000280e-13       3.866089435964e-13       2.168634924092e-15       1.255372391565e-12       2.748947359258e-13      -4.641939780625e-16 
  214       7.495712553434e-10       1.028340257102e-13       5.853916875796e-13       2.190975696117e-15       1.237595641319e-12       2.715927810475e-13      -4.183537429005e-16 
  215       7.500334202630e-10       1.048451496102e-13       7.861451564069e-13       2.213397632085e-15       1.220161396212e-12       2.683296333992e-13      -3.727968795785e-16 
  216       7.504139431193e-10       1.070372643575e-13       9.887888811174e-13       2.235898271270e-15       1.203060667182e-12       2.651036325063e-13      -3.275418784784e-16 
  217       7.507126738377e-10       1.094153192804e-13       1.193239782997e-12       2.258475091762e-15       1.186283623845e-12       2.619129788329e-13      -2.826072260238e-16 
  218       7.509294822099e-10       1.119843205973e-13       1.399412148554e-12       2.281125509907e-15       1.169819582306e-12       2.587557317720e-13      -2.380114010586e-16 
  219       7.510642580994e-10       1.147493316082e-13       1.607217604498e-12       2.303846879761e-15       1.153656992962e-12       2.556298076372e-13      -1.937728712246e-16 
  220       7.511169116476e-10       1.177154728863e-13       1.816565092715e-12       2.326636492532e-15       1.137783428310e-12       2.525329776532e-13      -1.499100893401e-16 
  221       7.510873734796e-10       1.208879224694e-13       2.027360845243e-12       2.349491576030e-15       1.122185570754e-12       2.494628659468e-13      -1.064414897782e-16 
  222       7.509755949097e-10       1.242719160515e-13       2.239508359249e-12       2.372409294111e-15       1.106849200411e-12       2.464169475378e-13      -6.338548484458e-17 
  223       7.507815481471e-10       1.278727471743e-13       2.452908372008e-12       2.395386746126e-15       1.091759182918e-12       2.433925463301e-13      -2.076046115610e-17 
  224       7.505052450870e-10       1.316954063662e-13       2.667464083209e-12       2.418421090873e-15       1.076902397789e-12       2.403874925209e-13       2.141792319463e-17 
  225       7.501467945973e-10       1.357434723870e-13       2.883097246744e-12       2.441509928466e-15       1.062276757919e-12       2.374021459481e-13       6.314503270223e-17 
  226       7.497063493140e-10       1.400201500583e-13       3.099733065224e-12       2.464650941949e-15       1.047882746449e-12       2.344374989597e-13       1.044195007237e-16 
  227       7.491840876353e-10       1.445286242434e-13       3.317295023190e-12       2.487841774744e-15       1.033720523190e-12       2.314945282537e-13       1.452405881926e-16 
  228       7.485802139722e-10       1.492720591795e-13       3.535704874585e-12       2.511080030392e-15       1.019789919427e-12       2.285741944384e-13       1.856081936672e-16 
  229       7.478949589984e-10       1.542535978093e-13       3.754882630224e-12       2.534363272297e-15       1.006090432727e-12       2.256774415942e-13       2.255228633794e-16 
  230       7.471285799003e-10       1.594763611126e-13       3.974746545265e-12       2.557689023469e-15       9.926212217472e-13       2.228051968338e-13       2.649858012827e-16 
  231       7.462813606270e-10       1.649434474389e-13       4.195213106678e-12       2.581054766270e-15       9.793811010439e-13       2.199583698635e-13       3.039988791012e-16 
  232       7.453536121404e-10       1.706579318384e-13       4.416197020714e-12       2.604457942152e-15       9.663685358796e-13       2.171378525444e-13       3.425646463778e-16 
  233       7.443456726651e-10       1.766228653945e-13       4.637611200378e-12       2.627895951403e-15       9.535816370315e-13       2.143445184530e-13       3.806863405229e-16 
  234       7.432579079386e-10       1.828412745554e-13       4.859366752898e-12       2.651366152892e-15       9.410181555989e-13       2.115792224422e-13       4.183678968627e-16 
  235       7.420907114612e-10       1.893161604658e-13       5.081372967193e-12       2.674865863809e-15       9.286754778118e-13       2.088428002026e-13       4.556139586876e-16 
  236       7.408445047461e-10       1.960504982991e-13       5.303537301347e-12       2.698392359411e-15       9.165506198385e-13       2.061360678232e-13       4.924298873011e-16 
  237       7.395197375693e-10       2.030472365892e-13       5.525765370075e-12       2.721942872764e-15       9.046402225936e-13       2.034598213523e-13       5.288217720679e-16 
  238       7.381168882200e-10       2.103092965619e-13       5.747960932199e-12       2.745514594483e-15       8.929405465463e-13       2.008148363588e-13       5.647964404627e-16 
  239       7.366364637501e-10       2.178395714676e-13       5.970025878111e-12       2.769104672483e-15       8.814474665278e-13       1.982018674929e-13       6.003614681184e-16 
  240       7.350790002244e-10       2.256409259122e-13       6.191860217247e-12       2.792710211715e-15       8.701564665399e-13       1.956216480471e-13       6.355251888748e-16 
  241       7.334450629710e-10       2.337161951898e-13       6.413362065559e-12       2.816328273913e-15       8.590626345627e-13       1.930748895174e-13       6.702967048270e-16 
  242       7.317352468310e-10       2.420681846140e-13       6.634427632980e-12       2.839955877335e-15       8.481606573623e-13       1.905622811639e-13       7.046858963739e-16 
  243       7.299501764083e-10       2.506996688500e-13       6.854951210900e-12       2.863589996507e-15       8.374448152994e-13       1.880844895720e-13       7.387034322669e-16 
  244       7.280905063202e-10       2.596133912464e-13       7.074825159631e-12       2.887227561970e-15       8.269089771367e-13       1.856421582134e-13       7.723607796580e-16 
  245       7.261569214469e-10       2.688120631670e-13       7.293939895881e-12       2.910865460017e-15       8.165465948473e-13       1.832359070072e-13       8.056702141487e-16 
  246       7.241501371819e-10       2.782983633230e-13       7.512183880220e-12       2.934500532438e-15       8.063506984224e-13       1.808663318804e-13       8.386448298381e-16 
  247       7.220708996820e-10       2.880749371042e-13       7.729443604557e-12       2.958129576269e-15       7.963138906795e-13       1.785340043292e-13       8.712985493717e-16 
  248       7.199199861168e-10       2.981443959115e-13       7.945603579601e-12       2.981749343525e-15       7.864283420701e-13       1.762394709802e-13       9.036461339898e-16 
  249       7.176982049196e-10       3.085093164884e-13       8.160546322340e-12       3.005356540952e-15       7.766857854880e-13       1.739832531507e-13       9.357031935761e-16 
